game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,resid_Q4Fam,se_adj,lower_bound_adj,hiddenness_bucket,eligibility_flag,confidence,max_eco,taxonomy,overlap_status_prop7c,sensitivity_class_prop7c,has_broad_specialist,has_niche_drop,n_supported_ge10,spec_primary_share_ge10,tvd_volume_global,ref_penetration,hobby_well_known,is_solo_first,is_duel,is_wargame_duel,is_euro_duel,is_edition_title,is_volume_sequel,final_outcome_category,final_reason,screening_evidence_final_reason
424219,Zenith,2025.0,167,8.316275501448175,7.540331063543901,0.7759444379042737,0.798172764404292,0.0923511398830663,8.135267267277365,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,3,,0.2911932594215485,0.0005947518523295,0,0,0,0,0,0,0,strong_hidden_gem_evidence,"strong: hidden eligible (<1700); quality robust LB 8.14>=7.0; Q4 robust 0.80>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 3 has_broad True, no niche_drop); adj 8.32 resid 0.78 (≥P32) — passes all 6 dimensions per definition","strong: hidden eligible (<1700); quality robust LB 8.14>=7.0; Q4 robust 0.80>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 3 has_broad True, no niche_drop); adj 8.32 resid 0.78 (≥P32) — passes all 6 dimensions per definition"
424280,Hitster Bingo,2024.0,457,7.692772596333297,7.030591797487169,0.6621807988461281,0.6556974539160105,0.0558267564317476,7.583352153727072,eligible,eligible,eligible,5,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,6,0.7330415754923414,0.0509005290488219,0.0016337761726643,0,0,0,0,0,0,0,plausible_hidden_gem,"plausible: good+underrated+hidden but mediocre adj 7.69 resid 0.66 7.5-7.7/ P75-0.90 borderline — not decisive niche/insufficient, borderline per 6C","plausible: good+underrated+hidden but mediocre adj 7.69 resid 0.66 7.5-7.7/ P75-0.90 borderline — not decisive niche/insufficient, borderline per 6C"
424395,Power Grid: Outpost,2024.0,139,8.20580046888069,7.703401980207206,0.5023984886734851,0.3663919753141478,0.1012262377230807,8.007397042943452,eligible,eligible,eligible,8,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,0.9856115107913668,0.4246264668455088,0.0004980151052639,0,0,0,0,0,0,0,niche_but_high_quality,spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist,spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist
424995,Star Explorer,2024.0,146,8.051220842996651,7.247107060548165,0.8041137824484856,0.7852256934560273,0.0987697758001792,7.8576320824282995,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,,0.1417797576579524,0.0005230950026513,0,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1636.9352765085075)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1636.9352765085075)"
429293,The Fellowship of the Ring: Trick-Taking Game,2025.0,724,8.402917380280131,7.660687755455527,0.7422296248246045,0.695427129229321,0.0443538386987549,8.315983856430572,eligible,eligible,eligible,1,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,7,0.8494475138121547,0.1155323057103286,0.0025903951158691,0,0,0,0,0,0,0,strong_hidden_gem_evidence,"strong: hidden eligible (<1700); quality robust LB 8.32>=7.0; Q4 robust 0.70>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 7 has_broad True, no niche_drop); adj 8.40 resid 0.74 (≥P32) — passes all 6 dimensions per definition","strong: hidden eligible (<1700); quality robust LB 8.32>=7.0; Q4 robust 0.70>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 7 has_broad True, no niche_drop); adj 8.40 resid 0.74 (≥P32) — passes all 6 dimensions per definition | monitor: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter)"
491,Web of Power,2000.0,3531,7.74461356964743,6.951250443753747,0.7933631258936833,0.6210623567753624,0.0200840658699397,7.705248800542348,exclude,eligible,eligible,4,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,False,True,4,,0.2026134230749178,0.0126151883858578,1,0,0,0,0,0,0,excluded_popular_not_hidden,"hidden exclude >2500 (n_obs 3531 mean 9713 vs eligible 417, penetration 1.26% vs eligible 0.146%)","hidden exclude >2500 (n_obs 3531 mean 9713 vs eligible 417, penetration 1.26% vs eligible 0.146%) | note: hobby_well_known ref_penetration 1.262% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
511,Silverton,1991.0,1060,7.55517647837622,7.013967469156357,0.5412090092198625,0.5269251794852536,0.0366562102810179,7.483330306225424,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,7,0.9141509433962264,0.1308976762930451,0.0037619846081086,0,0,0,0,0,0,0,plausible_hidden_gem,"plausible: good+underrated+hidden but Q4 borderline 0.53 0.50-0.60, mediocre adj 7.56 resid 0.54 7.5-7.7/ P75-0.90 borderline — not decisive niche/insufficient, borderline per 6C","plausible: good+underrated+hidden but Q4 borderline 0.53 0.50-0.60, mediocre adj 7.56 resid 0.54 7.5-7.7/ P75-0.90 borderline — not decisive niche/insufficient, borderline per 6C"
528,ZÈRTZ,1999.0,4350,7.621322119459819,7.241842188104343,0.3794799313554762,0.4212671164426744,0.0180948866676849,7.585856141591156,exclude,eligible,eligible,8,low_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,4,,0.128390627930434,0.0153703942559869,1,0,1,0,1,0,0,excluded_popular_not_hidden,"hidden exclude >2500 (n_obs 4350 mean 9713 vs eligible 417, penetration 1.54% vs eligible 0.146%)","hidden exclude >2500 (n_obs 4350 mean 9713 vs eligible 417, penetration 1.54% vs eligible 0.146%) | note: euro_duel (max≤2 Euro not wargame not solo, 1079 7.3% pop spec 0.833 insufficient 21.5% vs wargame 47.7% — broader than wargame, monitor); hobby_well_known ref_penetration 1.537% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
2794,Spinball,2001.0,171,7.511348565739415,6.010175594311937,1.5011729714274784,1.4829384101674643,0.0912646180647461,7.332469914332512,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,1,,0.4290439854621944,0.0006126660647491,0,0,1,0,1,0,0,niche_but_high_quality,high TVD 0.43>0.35 — audience divergence,"high TVD 0.43>0.35 — audience divergence | note: euro_duel (max≤2 Euro not wargame not solo, 1079 7.3% pop spec 0.833 insufficient 21.5% vs wargame 47.7% — broader than wargame, monitor)"
2981,Breaking Away,1991.0,460,7.882878139721112,6.342046378689959,1.5408317610311526,1.507063385146684,0.0556444148784548,7.77381508655934,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,moderately_sensitive,False,True,2,,0.3544825819534225,0.0016409418576321,0,0,0,0,0,0,0,niche_but_high_quality,high TVD 0.35>0.35 — audience divergence,high TVD 0.35>0.35 — audience divergence
5357,Von Manstein's Backhand Blow,2002.0,242,7.580210587660527,7.192676884974846,0.3875337026856815,0.4325297627510434,0.0767172122146277,7.429844851719857,eligible,eligible,eligible,1,high_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,4,0.9917355371900828,0.0653246291280392,0.0007416483941699,0,1,1,1,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: solo_first (min1 max≤2, 691 4.7% pop, spec 0.901, insufficient 34.4% vs 23% overall, cross 80.5% vs 86.2% — monitoring: general criteria triggered; thresholds not mode-specific); wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
5394,"Kolin: Frederick's First Defeat – June 18, 1757",1994.0,128,7.94762063059159,7.388308470064228,0.5593121605273623,0.5514039305472913,0.105486166795113,7.740867743673169,eligible,eligible,eligible,5,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,0.9921875,0.13945622622799,0.0003439528784556,0,1,1,1,0,0,0,niche_but_high_quality,spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist | note: solo_first (min1 max≤2, 691 4.7% pop, spec 0.901, insufficient 34.4% vs 23% overall, cross 80.5% vs 86.2% — monitoring: general criteria triggered; thresholds not mode-specific); wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
5508,La Bataille de Mont Saint Jean,1993.0,164,8.094458176124782,7.443085271404486,0.6513729047202954,0.6599146565989393,0.0931919870317611,7.91180188154253,eligible,eligible,eligible,12,high_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,3,0.9817073170731708,0.1028344912173092,0.0004012783581982,0,0,1,1,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor); ecosystem max_eco 12 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
5511,Southern Front: Race for the Turkish Straits,1984.0,241,7.613753313529165,7.1699615923464695,0.4437917211826958,0.3140460365239432,0.0768762117887471,7.463075938423221,eligible,eligible,eligible,5,high_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,3,0.991701244813278,0.0837933400620205,0.0006377459621365,0,0,1,1,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
8125,Santiago,2003.0,5458,7.664316353529996,7.216424365148754,0.447891988381242,0.4397031974103402,0.0161541358266205,7.632654247309819,exclude,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,False,True,4,,0.19810662006262,0.0195336572222938,1,0,0,0,0,0,0,excluded_popular_not_hidden,"hidden exclude >2500 (n_obs 5458 mean 9713 vs eligible 417, penetration 1.95% vs eligible 0.146%)","hidden exclude >2500 (n_obs 5458 mean 9713 vs eligible 417, penetration 1.95% vs eligible 0.146%) | note: hobby_well_known ref_penetration 1.953% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
8316,Over the Reich,1993.0,161,7.76687694856241,7.336345558093116,0.4305313904692935,0.2611351362012799,0.0940562279728098,7.582526741735703,eligible,eligible,eligible,4,high_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,3,0.9875776397515528,0.1035919522080681,0.0004478553104891,0,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,taxonomy high_audience_selectivity — specialist-dependent
12750,1860: Railways on the Isle of Wight,2004.0,982,8.702273638789405,8.259772395607573,0.442501243181832,0.4519874866802063,0.0380841925247323,8.62762862144093,eligible,eligible,eligible,81,moderate_audience_selectivity,insufficient_overlap,insufficient_overlap,False,True,7,0.5539714867617108,0.2307554943770478,0.0035040199492669,0,0,0,0,0,0,1,niche_but_high_quality,max_weight 32259>2000 + niche_drop + insufficient_overlap — wide SE niche,"max_weight 32259>2000 + niche_drop + insufficient_overlap — wide SE niche | note: volume_sequel (title volume/sequel pattern 53/1581 — monitoring, e.g., Red Dragon Inn 7); ecosystem max_eco 81 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
12899,La Bataille de Preussisch-Eylau,1978.0,149,7.82225921804344,7.237335019411606,0.5849241986318336,0.4901250245584592,0.0977703931694625,7.630629247431293,eligible,eligible,eligible,12,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,3,0.9932885906040269,0.0956928997145686,0.0003726156183269,0,0,1,1,0,0,0,niche_but_high_quality,spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor); ecosystem max_eco 12 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
23421,1832: The South,2006.0,125,8.772476207947946,7.857778975352918,0.914697232595028,0.913561316482931,0.1067444955881541,8.563256996595165,eligible,eligible,eligible,81,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,1,0.84,0.2284825819534225,0.0004406896255213,0,0,0,0,0,0,1,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 1, spec 0.84, max_w 913.9735941897536)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 1, spec 0.84, max_w 913.9735941897536) | note: volume_sequel (title volume/sequel pattern 53/1581 — monitoring, e.g., Red Dragon Inn 7); ecosystem max_eco 81 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
23679,"Warriors of God: The Wars of England & France, 1135-1453",2008.0,1116,7.853159380462175,7.432502714046453,0.4206566664157218,0.5052308999252553,0.035724684212647,7.783138999405387,eligible,eligible,eligible,16,moderate_audience_selectivity,insufficient_overlap,insufficient_overlap,False,True,7,0.9578853046594982,0.0963531924831831,0.0038730527251099,0,1,1,1,0,0,0,niche_but_high_quality,specialist concentration spec 0.96>0.90 (q75 0.96) + insufficient_overlap + niche_drop — doubly specialized niche per 6B general criterion,"specialist concentration spec 0.96>0.90 (q75 0.96) + insufficient_overlap + niche_drop — doubly specialized niche per 6B general criterion | note: solo_first (min1 max≤2, 691 4.7% pop, spec 0.901, insufficient 34.4% vs 23% overall, cross 80.5% vs 86.2% — monitoring: general criteria triggered; thresholds not mode-specific); wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor); ecosystem max_eco 16 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
26736,Ukraine '44,2006.0,100,7.763388506253307,6.98986091718321,0.7735275890700972,0.6757747438362518,0.1193439741795195,7.529474316861449,eligible,eligible,eligible,16,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,0.99,0.1407909192904737,0.0003009587686486,0,0,1,1,0,0,0,niche_but_high_quality,spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor); ecosystem max_eco 16 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
27101,Bomber Command: The Night Raids,2012.0,195,7.808447430736925,7.4089288361567345,0.3995185945801909,0.3270708999122851,0.0854639950369319,7.640938000464539,eligible,eligible,eligible,0,high_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,4,0.958974358974359,0.0466946767470487,0.0006055003797813,0,0,1,1,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
30958,Check Your 6!,2007.0,142,7.978316460401845,7.014339655008657,0.9639768053931884,0.8883445735173963,0.1001512383564941,7.782020033223117,eligible,eligible,eligible,1,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,3,0.9154929577464788,0.113827277201507,0.000451438152973,0,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.92, max_w 5236.395951978539)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.92, max_w 5236.395951978539)"
31730,Wabash Cannonball,2007.0,8412,7.763342986704332,7.356413530966215,0.4069294557381173,0.1651617989667624,0.0130122040145486,7.737839066835817,exclude,eligible,eligible,33,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.9467427484545888,0.1629541567993929,0.0301173739197729,1,0,0,0,0,0,0,excluded_popular_not_hidden,"hidden exclude >2500 (n_obs 8412 mean 9713 vs eligible 417, penetration 3.01% vs eligible 0.146%)","hidden exclude >2500 (n_obs 8412 mean 9713 vs eligible 417, penetration 3.01% vs eligible 0.146%) | note: ecosystem max_eco 33 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates); hobby_well_known ref_penetration 3.012% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
31999,TZAAR,2007.0,3914,8.054175410944184,7.278868987370286,0.7753064235738982,0.7541702841168245,0.0190761217327271,8.01678621234804,exclude,eligible,eligible,8,low_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,4,,0.1382076713760081,0.0139014288375825,1,0,1,0,1,0,0,excluded_popular_not_hidden,"hidden exclude >2500 (n_obs 3914 mean 9713 vs eligible 417, penetration 1.39% vs eligible 0.146%)","hidden exclude >2500 (n_obs 3914 mean 9713 vs eligible 417, penetration 1.39% vs eligible 0.146%) | note: euro_duel (max≤2 Euro not wargame not solo, 1079 7.3% pop spec 0.833 insufficient 21.5% vs wargame 47.7% — broader than wargame, monitor); hobby_well_known ref_penetration 1.390% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
62225,Infidel: The Supremacy of Cavalry in the Crusader Era – 11th-12th Century,2011.0,316,7.750379037879618,7.31601664679323,0.4343623910863883,0.4027111225978643,0.0671362306989026,7.618792025709769,eligible,eligible,eligible,7,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,4,0.9746835443037974,0.0562801467956008,0.0010354414778508,0,1,1,1,0,0,0,niche_but_high_quality,high spec 0.97>0.95 (q75 0.96) — specialist,"high spec 0.97>0.95 (q75 0.96) — specialist | note: solo_first (min1 max≤2, 691 4.7% pop, spec 0.901, insufficient 34.4% vs 23% overall, cross 80.5% vs 86.2% — monitoring: general criteria triggered; thresholds not mode-specific); wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
62922,None But Heroes,2011.0,140,8.406517529881974,7.607607367258076,0.7989101626238977,0.7054123805997516,0.1008640675540311,8.208823957476072,eligible,eligible,eligible,2,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,3,0.9785714285714284,0.1526602751894346,0.0003869469882626,0,0,1,1,0,0,0,niche_but_high_quality,spec 0.98>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.98>0.95 (q75 0.96) + insufficient_overlap — specialist | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
85572,"The Last Success: Quadrigame of the War Against Austria, April - July 1809",2011.0,133,7.963893826603349,7.393043545950228,0.5708502806531213,0.4452517238550184,0.1034843498136905,7.761064500968516,eligible,eligible,eligible,7,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,0.9774436090225564,0.1032080566627696,0.0003761984608108,0,0,1,1,0,0,0,niche_but_high_quality,spec 0.98>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.98>0.95 (q75 0.96) + insufficient_overlap — specialist | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
88253,Unconditional Surrender! Case Blue,2010.0,199,7.701726515557829,7.173004946645957,0.5287215689118723,0.3790571237393392,0.0846007002268615,7.535909143113181,eligible,eligible,eligible,0,high_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,2,0.9396984924623116,0.0549608908191868,0.0006735743869756,0,0,1,1,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
94246,1812: The Invasion of Canada,2012.0,2393,7.737742540520401,7.323288829202898,0.4144537113175026,0.4659725403790169,0.0243965910603967,7.689925222042023,borderline,eligible,eligible,3,low_audience_selectivity,insufficient_overlap,insufficient_overlap,True,False,7,0.832010029251985,0.1598524106203677,0.008484171001906,1,0,0,0,0,0,1,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 7, spec 0.83, max_w 11816.26953366185)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 7, spec 0.83, max_w 11816.26953366185) | note: volume_sequel (title volume/sequel pattern 53/1581 — monitoring, e.g., Red Dragon Inn 7); hobby_well_known ref_penetration 0.848% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
101682,Saints in Armor,2012.0,234,8.277426794697698,7.755262843319496,0.5221639513782019,0.3996196964178828,0.0780175965603953,8.124512305439323,eligible,eligible,eligible,7,high_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,4,0.9658119658119658,0.1186092078657761,0.000738065551686,0,0,1,1,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity — specialist-dependent,"taxonomy high_audience_selectivity — specialist-dependent | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
131014,Carcassonne: Winter Edition,2012.0,1944,7.657258570533817,6.728297976170847,0.9289605943629704,0.8753886681110403,0.0270677630199734,7.604205755014669,borderline,borderline,borderline,21,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,4,,0.0374354174877894,0.0069292173638878,1,0,0,0,0,1,0,niche_but_high_quality,"ecosystem/sequel derivative borderline (eligibility borderline medium confidence via families Game: Carcassonne eco 21 + title pattern volume/edition/ecosystem + BGG page + designer/year/weight + reason 'edition_title 'carcassonne: winter edition' contains edition pattern 1 + familie') — technically standalone but not genuinely hidden to modern hobby audience (System: CATAN 40/Series: Unlock 47 scale) — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel derivative borderline (eligibility borderline medium confidence via families Game: Carcassonne eco 21 + title pattern volume/edition/ecosystem + BGG page + designer/year/weight + reason 'edition_title 'carcassonne: winter edition' contains edition pattern 1 + familie') — technically standalone but not genuinely hidden to modern hobby audience (System: CATAN 40/Series: Unlock 47 scale) — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: edition_title (title pattern 132/1581 8.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard, 230 total pool borderline); ecosystem max_eco 21 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates); hobby_well_known ref_penetration 0.693% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
130960,Triumph & Tragedy: European Balance of Power 1936-1945,2015.0,2315,8.638400605732409,8.05349394173311,0.5849066639992984,0.7975081995559794,0.0248041870750934,8.589784399065225,borderline,eligible,eligible,0,low_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,8,0.9157667386609072,0.0434735673701022,0.0082226235005804,1,0,0,0,0,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,"strongly_sensitive — exposure adjustment fragile | note: hobby_well_known ref_penetration 0.822% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
137649,Level 7 [Omega Protocol],2013.0,2112,7.723600202138034,7.337572075673792,0.3860281264642422,0.3858990833830988,0.0259688990970101,7.672701159907895,borderline,eligible,eligible,0,low_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,4,,0.0361928625429327,0.0075454662711208,1,0,0,0,0,0,0,niche_but_high_quality,Q4 fragile 0.39<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.39),"Q4 fragile 0.39<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.39) | note: hobby_well_known ref_penetration 0.755% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
147537,Malifaux (Second Edition),2013.0,399,8.221051469976173,7.582663142619369,0.6383883273568038,0.6795956462041257,0.0597467172218476,8.103947904221352,eligible,borderline,borderline,0,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,6,0.5839598997493735,0.1377275164577689,0.001397308568726,0,0,1,1,0,1,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,"strongly_sensitive — exposure adjustment fragile | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor); edition_title (title pattern 132/1581 8.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard, 230 total pool borderline)"
147887,Allegiance: A Realm Divided,2015.0,301,8.1694374404753,7.102008442264024,1.067428998211275,1.0575570664466696,0.0687887231278166,8.034611543144779,eligible,eligible,eligible,0,low_audience_selectivity,adequate_overlap,moderately_sensitive,True,False,4,,0.0731688541282085,0.0010784355876578,0,0,0,0,0,0,0,strong_hidden_gem_evidence,"strong: hidden eligible (<1700); quality robust LB 8.03>=7.0; Q4 robust 1.06>=0.60; taxonomy low_audience_selectivity; overlap adequate_overlap; sens moderately_sensitive; cross broad (n_sup 4 has_broad True, no niche_drop); adj 8.17 resid 1.07 (≥P32) — passes all 6 dimensions per definition","strong: hidden eligible (<1700); quality robust LB 8.03>=7.0; Q4 robust 1.06>=0.60; taxonomy low_audience_selectivity; overlap adequate_overlap; sens moderately_sensitive; cross broad (n_sup 4 has_broad True, no niche_drop); adj 8.17 resid 1.07 (≥P32) — passes all 6 dimensions per definition"
152345,"La Patrie en Danger 1814: The Campaign in France, Part I",2014.0,103,8.238174608895157,7.392484462697663,0.8456901461974944,0.7297914102630116,0.1175931119315639,8.007692109509291,eligible,eligible,eligible,7,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,0.9902912621359224,0.0720210920062538,0.0002937930836808,0,0,0,0,0,0,1,niche_but_high_quality,spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.99>0.95 (q75 0.96) + insufficient_overlap — specialist | note: volume_sequel (title volume/sequel pattern 53/1581 — monitoring, e.g., Red Dragon Inn 7)"
